rating_change,5.0%,15.0%,30.0%,50.0%,70.0%,85.0%,95.0%
0,-546.0,-428.8,-302.6,-192.0,-97.40000000000003,22.80000000000001,247.59999999999945
10,-546.0,-426.4,-300.4,-191.0,-92.0,24.80000000000001,261.99999999999983
20,-546.0,-425.6,-293.6,-191.0,-90.60000000000002,27.0,263.4999999999999
30,-546.0,-427.20000000000005,-295.20000000000005,-191.0,-90.0,31.699999999999932,265.7999999999997
40,-546.0,-425.20000000000005,-293.20000000000005,-190.5,-90.0,32.0,264.54999999999995
50,-546.0,-421.20000000000005,-291.0,-187.0,-87.0,35.0,281.3499999999988
60,-546.0,-427.20000000000005,-290.8,-187.0,-82.00000000000023,38.59999999999991,309.0999999999997
70,-546.0,-428.4,-291.0,-186.0,-79.40000000000009,43.39999999999998,301.5999999999988
80,-546.0,-430.3,-291.3,-186.5,-78.70000000000005,45.299999999999955,294.8499999999988
90,-546.0,-428.3,-290.6,-185.0,-76.40000000000003,61.299999999999955,282.7000000000006
100,-546.0,-422.85,-290.9,-185.0,-77.10000000000002,60.549999999999386,276.4999999999998
110,-556.1,-432.3,-294.6,-187.0,-70.90000000000032,109.64999999999998,328.0999999999999
120,-545.0,-429.8,-293.6,-187.0,-39.0,123.79999999999995,352.0
130,-521.7,-403.65,-281.0,-177.0,-26.69999999999999,159.2499999999999,378.1
140,-513.45,-394.4,-273.4,-165.0,3.0,184.69999999999993,395.0499999999999
150,-514.0,-397.0,-261.0,-154.0,22.0,204.0,391.0
160,-520.7,-391.0,-247.3,-136.5,39.49999999999997,222.49999999999983,403.49999999999966
170,-532.8,-384.90000000000003,-255.20000000000005,-149.0,21.399999999999977,218.79999999999995,389.7999999999997
180,-532.8,-385.8,-247.0,-140.0,25.999999999999773,228.9999999999999,408.9999999999998
190,-530.6,-378.2,-230.60000000000002,-105.0,62.599999999999966,243.20000000000007,422.7999999999997
200,-515.2,-337.5,-219.60000000000002,-83.0,68.79999999999995,238.3999999999997,428.89999999999986
210,-507.05,-324.15000000000003,-206.60000000000002,-62.0,75.19999999999999,242.8999999999997,422.09999999999985
220,-510.4,-325.25,-203.1,-59.5,77.89999999999995,252.09999999999997,436.14999999999986
230,-501.4,-314.8,-182.60000000000002,-53.0,94.99999999999991,253.6,511.99999999999943
240,-492.84999999999997,-319.5,-175.9,-32.0,85.09999999999992,252.9,469.25000000000057
250,-501.4,-323.0,-176.0,-47.0,82.39999999999995,248.19999999999993,432.99999999999966
260,-482.4,-311.6,-157.2000000000001,-31.0,105.3,252.29999999999998,459.7499999999997
270,-468.84999999999997,-303.75,-149.7,-25.5,111.59999999999991,256.44999999999993,563.9499999999996
280,-431.0,-291.40000000000003,-149.6,-24.0,119.39999999999995,266.59999999999997,590.5999999999999
290,-455.19999999999993,-299.90000000000003,-149.4,-27.0,129.39999999999986,271.5,595.3999999999999
300,-465.55,-283.1,-142.3,-23.0,143.79999999999995,283.99999999999983,709.2999999999996
310,-463.8,-278.6,-129.0,-9.0,160.19999999999987,274.6,753.399999999999
320,-463.7,-278.15,-133.0,-15.5,168.0,273.4,747.0999999999992
330,-464.2,-280.4,-138.0,-28.0,127.39999999999961,295.3999999999999,778.5999999999992
340,-447.4,-278.0,-142.6,-22.0,162.79999999999993,373.3999999999999,904.5999999999992
350,-420.09999999999997,-278.0,-136.00000000000003,-19.0,160.2,410.10000000000014,942.399999999999
360,-430.15,-285.65000000000003,-141.00000000000003,-20.5,166.7,437.4000000000001,969.3999999999992
370,-436.3,-274.6,-120.4,-9.0,165.39999999999998,418.69999999999993,877.9999999999997
380,-444.5,-258.5,-118.0,17.0,168.0,401.5,837.0
390,-450.65,-276.05000000000007,-120.7,7.5,154.0,379.49999999999994,811.3999999999999
400,-416.2,-254.60000000000002,-122.6,-2.0,152.99999999999997,397.19999999999993,825.7999999999997
410,-388.9,-250.70000000000002,-128.4,-2.0,150.99999999999994,461.0999999999996,869.2999999999986
420,-390.85,-210.40000000000006,-120.7,7.5,154.0,480.14999999999947,881.4499999999997
430,-402.55,-205.20000000000002,-115.30000000000001,7.5,172.2,475.5000000000002,954.349999999999
440,-356.95,-205.20000000000002,-115.30000000000001,19.5,183.79999999999998,578.6,1122.1999999999996
450,-354.4,-197.4,-94.00000000000001,18.0,182.6,576.1999999999999,1118.3999999999999
460,-404.5,-213.0,-118.0,21.0,291.0,581.0,1126.0
470,-406.45,-220.8,-120.4,19.5,216.7999999999997,520.4999999999998,1129.7999999999997
480,-406.45,-172.6,-111.7,29.0,187.39999999999998,408.99999999999994,978.6499999999993
490,-392.5,-168.25,-63.1,50.0,281.1999999999999,420.99999999999983,1002.9499999999996
500,-311.95,-134.1,-55.9,63.5,291.2,404.9999999999999,834.8000000000001
510,-334.0,-133.0,-55.0,73.0,293.0,423.0,845.0
520,-338.5,-133.3,-49.400000000000006,80.0,300.19999999999993,447.89999999999975,857.1499999999993
530,-189.99999999999997,-133.6,-38.19999999999999,87.0,307.4,636.9999999999995,1095.3000000000002
540,-238.3,-128.45000000000002,-40.40000000000002,109.0,292.4,455.09999999999957,987.1999999999998
550,-229.59999999999997,-127.4,-44.0,87.0,302.59999999999997,626.5999999999999,1040.9999999999998
560,-229.59999999999997,-127.4,-44.6,46.0,291.8,626.5999999999999,1040.9999999999998
570,-255.7,-130.55,-44.2,88.5,300.19999999999993,535.4499999999998,1070.9999999999995
580,-402.75,-134.3,-49.400000000000006,79.0,300.19999999999993,535.4499999999998,1070.9999999999995
590,-396.5,-134.0,-55.0,27.0,293.0,512.5,1061.0
600,-516.6,-140.0,-55.0,27.0,291.8,466.5999999999999,1040.9999999999998
610,-516.6,-156.0,-55.0,27.0,299.79999999999995,468.9999999999999,1040.9999999999998
620,-509.4,-155.25,-58.19999999999999,26.5,293.19999999999993,444.2500000000001,1030.9999999999995
630,-516.6,-156.0,-94.2,26.0,232.19999999999987,468.9999999999999,1040.9999999999998
640,-538.1999999999999,-148.0,-92.4,0.5,222.39999999999972,397.84999999999985,878.1999999999995
650,-531.0,-145.0,-87.0,27.0,313.0,623.0,869.0
660,-339.4,-129.6,-50.199999999999996,131.0,321.4,636.2,887.3999999999996
670,-324.44999999999993,-125.55000000000001,-46.60000000000001,136.5,317.19999999999993,629.5999999999999,878.1999999999995
680,-369.29999999999995,-112.7,-45.400000000000006,94.0,315.8,605.3999999999999,885.3999999999999
690,-369.29999999999995,-112.7,-45.400000000000006,94.0,313.8,605.3999999999999,885.3999999999999
700,-384.25,-119.75,-49.0,112.5,315.0,612.0,898.0
710,-369.29999999999995,-112.7,-45.400000000000006,131.0,323.79999999999995,605.3999999999999,885.3999999999999
720,-369.29999999999995,-112.7,-45.400000000000006,142.0,367.99999999999994,605.3999999999999,885.3999999999999
730,-367.79999999999995,-105.3,-42.2,192.0,367.99999999999994,564.9999999999999,689.8
740,-367.79999999999995,-105.3,-42.2,192.0,367.99999999999994,564.9999999999999,689.8
750,-413.4,-106.65,-44.2,224.0,359.49999999999983,534.45,638.3999999999999
760,-419.75,-119.75,-27.5,283.5,429.0,571.0,693.0
770,-419.75,-119.75,-27.5,224.0,386.5,571.0,693.0
780,-265.25,-105.75,47.0,225.0,386.5,571.0,693.0
790,-265.25,-112.0,47.0,225.0,386.5,571.0,693.0
800,-151.9,-99.60000000000001,131.79999999999998,311.0,440.79999999999995,589.0,702.5999999999999
810,-123.05,-73.95,167.5,302.0,400.69999999999993,552.1499999999999,705.8
820,-123.05,14.09999999999999,192.6,310.5,400.69999999999993,552.1499999999999,705.8
830,-124.0,94.0,194.0,311.0,422.0,561.0,709.0
840,-238.95,14.09999999999999,192.6,310.5,400.69999999999993,552.1499999999999,705.8
850,-256.4,-36.800000000000026,185.0,310.0,327.79999999999995,450.2,673.3999999999994
860,-256.4,-36.800000000000026,185.0,310.0,327.79999999999995,450.2,673.3999999999994
870,-256.4,-36.800000000000026,186.6,310.0,327.79999999999995,450.2,673.3999999999994
880,-256.4,-11.600000000000023,230.79999999999998,311.0,365.19999999999993,488.8,1354.2
890,-259.25,-53.75,217.0,310.5,386.5,493.75,1354.5
900,-259.25,-53.75,217.0,310.5,386.5,493.75,1354.5
910,-259.25,-53.75,217.0,310.5,405.0,493.75,1354.5
920,-262.1,-95.89999999999998,203.20000000000002,310.0,374.79999999999995,494.0,1354.8
930,-267.8,-148.20000000000002,179.2,293.0,348.3999999999999,608.1999999999994,1355.4
940,-267.8,-148.20000000000002,179.2,293.0,348.3999999999999,608.1999999999994,1355.4
950,-264.95,-130.05,156.5,266.5,328.59999999999997,468.549999999999,1355.1
960,-252.2,-166.35000000000002,153.5,217.0,304.9,345.09999999999997,822.2499999999993
970,-253.0,-184.5,152.0,240.0,310.0,355.0,870.5
980,-253.8,-202.65,69.19999999999993,266.5,313.6,364.9,918.749999999999
990,-253.0,-128.5,101.0,240.0,310.0,355.0,870.5
1000,-253.8,-163.45000000000005,67.09999999999997,196.0,298.1,360.69999999999993,918.749999999999
1010,-254.6,-198.4,33.19999999999999,152.0,282.0,372.4,966.9999999999997
1020,-255.4,-233.35,-0.6999999999999904,126.5,231.19999999999996,380.6,1015.2499999999995
1030,-255.4,-233.35,-0.6999999999999904,126.5,231.19999999999996,380.6,1015.2499999999995
1040,-186.29999999999998,-36.90000000000002,78.39999999999998,152.0,269.5999999999999,484.49999999999966,1063.4999999999993
1050,-186.29999999999998,-36.90000000000002,78.39999999999998,152.0,269.5999999999999,484.49999999999966,1063.4999999999993
1060,-186.29999999999998,-36.90000000000002,78.39999999999998,152.0,269.5999999999999,484.49999999999966,1063.4999999999993
1070,-198.75,-74.25,44.5,126.5,270.0,629.25,1111.75
1080,-211.2,-111.60000000000001,10.599999999999994,101.0,141.79999999999998,246.39999999999998,340.79999999999995
1090,-211.2,-111.60000000000001,10.599999999999994,101.0,141.79999999999998,246.39999999999998,340.79999999999995
1100,-211.2,-111.60000000000001,10.599999999999994,101.0,141.79999999999998,246.39999999999998,340.79999999999995
1110,-223.64999999999998,-148.95000000000002,-36.90000000000002,44.5,106.09999999999998,129.04999999999998,144.35
1120,-223.64999999999998,-148.95000000000002,-36.90000000000002,44.5,106.09999999999998,129.04999999999998,144.35
1130,-223.64999999999998,-148.95000000000002,-36.90000000000002,44.5,106.09999999999998,129.04999999999998,144.35
1140,-223.64999999999998,-148.95000000000002,-36.90000000000002,44.5,106.09999999999998,129.04999999999998,144.35
1150,-236.1,-186.3,-111.60000000000001,-12.0,33.19999999999999,67.1,89.69999999999999
1160,-6.35,4.949999999999999,21.9,44.5,67.1,84.05,95.35
1170,-6.35,4.949999999999999,21.9,44.5,67.1,84.05,95.35
1180,-11.7,-11.1,-10.2,45.5,254.59999999999945,945.7999999999997,1406.5999999999995
1190,72.35000000000001,237.04999999999998,484.09999999999997,813.5,1142.8999999999999,1389.95,1554.6499999999999
1200,63.900000000000006,211.7,433.4,729.0,1092.1999999999998,1364.6,1546.1999999999998
1210,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1220,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1230,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1240,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1250,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1260,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1270,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1280,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1290,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1300,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1310,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1320,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1330,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1340,100.55000000000001,321.65,653.3,728.0,819.7999999999997,1228.3999999999999,1500.7999999999997
1350,116.60000000000001,369.79999999999995,643.8,727.0,728.6,1092.1999999999998,1455.3999999999999
1360,116.60000000000001,369.79999999999995,643.8,727.0,728.6,1092.1999999999998,1455.3999999999999
1370,116.60000000000001,369.79999999999995,643.8,727.0,728.6,1092.1999999999998,1455.3999999999999
1380,638.6,669.8,716.6,728.0,739.9,788.9499999999999,821.65
1390,-11.09999999999998,212.7,548.4,675.0,738.0999999999999,788.05,821.3499999999999
1400,-11.09999999999998,212.7,548.4,675.0,738.0999999999999,788.05,821.3499999999999
1410,-48.39999999999999,100.79999999999998,324.59999999999997,623.0,709.0,773.5,816.5
1420,-48.39999999999999,100.79999999999998,324.59999999999997,623.0,709.0,773.5,816.5
1430,-48.39999999999999,100.79999999999998,324.59999999999997,623.0,709.0,773.5,816.5
1440,-48.39999999999999,100.79999999999998,324.59999999999997,623.0,709.0,773.5,816.5
1450,-48.39999999999999,100.79999999999998,324.59999999999997,623.0,709.0,773.5,816.5
1460,-122.1,-120.3,-117.6,253.0,644.4999999999999,741.25,805.7499999999999
1470,-121.8,-119.4,30.99999999999997,623.0,795.0,960.0,1082.0
1480,-121.8,-119.4,30.99999999999997,623.0,795.0,960.0,1082.0
1490,-121.8,-119.4,30.99999999999997,623.0,795.0,960.0,1082.0
1500,-121.8,-119.4,30.99999999999997,623.0,795.0,960.0,1082.0
1510,-121.5,-118.5,85.5,455.5,730.5,914.25,1066.75
1520,-121.2,-117.6,206.99999999999994,623.0,802.8,868.4999999999999,1051.4999999999998
1530,-121.2,-117.6,206.99999999999994,623.0,802.8,868.4999999999999,1051.4999999999998
1540,-121.2,-117.6,206.99999999999994,623.0,802.8,868.4999999999999,1051.4999999999998
1550,-121.5,-118.5,85.5,541.0,816.0,914.25,1066.75
1560,-121.5,-118.5,85.5,541.0,816.0,914.25,1066.75
1570,-121.5,-118.5,85.5,541.0,816.0,914.25,1066.75
1580,-121.8,-119.4,-36.000000000000014,288.0,692.8,933.5999999999999,1073.1999999999998
1590,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1600,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1610,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1620,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1630,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1640,-56.24999999999999,65.24999999999997,247.49999999999997,541.0,828.8999999999999,985.9499999999999,1090.6499999999999
1650,338.6,439.79999999999995,591.6,794.0,933.5999999999999,1038.3,1108.1
1660,313.3,363.9,439.79999999999995,541.0,642.2,718.1,768.6999999999999
1670,322.4,391.2,494.4,632.0,696.8,745.4,777.8
1680,322.4,391.2,494.4,632.0,696.8,745.4,777.8
1690,322.4,391.2,494.4,632.0,696.8,745.4,777.8
1700,322.4,391.2,494.4,632.0,696.8,745.4,777.8
1710,640.1,656.3,680.6,713.0,745.4,769.7,785.9
1720,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1730,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1740,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1750,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1760,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1770,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1780,632.0,632.0,632.0,632.0,632.0,632.0,632.0
1790,649.95,685.85,739.7,811.5,883.3,937.15,973.05
1800,649.95,685.85,739.7,811.5,883.3,937.15,973.05
1810,649.95,685.85,739.7,811.5,883.3,937.15,973.05
1820,649.95,685.85,739.7,811.5,883.3,937.15,973.05
1830,649.95,685.85,739.7,811.5,883.3,937.15,973.05
1840,322.4,391.2,494.4,632.0,775.5999999999999,883.3,955.0999999999999
1850,322.4,391.2,494.4,632.0,775.5999999999999,883.3,955.0999999999999
1860,322.4,391.2,494.4,632.0,775.5999999999999,883.3,955.0999999999999
1870,323.15,393.45,498.9,639.5,780.0999999999999,885.55,955.8499999999999
1880,323.15,393.45,498.9,639.5,780.0999999999999,885.55,955.8499999999999
1890,323.15,393.45,498.9,639.5,780.0999999999999,885.55,955.8499999999999
